om,yr,mo,dy,date,time,slat,slon
642576,2019,5,6,5/6/19,17:09:00,38.83,-97.21
642577,2019,5,6,5/6/19,17:10:00,35.3095,-94.2051
642578,2019,5,6,5/6/19,17:14:00,38.74,-97.67
642579,2019,5,6,5/6/19,17:15:00,35.21,-102.14
642580,2019,5,6,5/6/19,17:15:00,35.19,-102.15
642581,2019,5,6,5/6/19,17:20:00,35.2,-102.06
642582,2019,5,6,5/6/19,17:20:00,35.05,-102.27
642583,2019,5,6,5/6/19,17:21:00,35.22,-102.07
642584,2019,5,6,5/6/19,17:23:00,38.71,-97.68
642585,2019,5,6,5/6/19,17:28:00,38.79,-96.95
642586,2019,5,6,5/6/19,17:35:00,38.74,-97.62
642587,2019,5,6,5/6/19,17:36:00,38.74,-96.91
642588,2019,5,6,5/6/19,17:42:00,38.73,-97.45
642589,2019,5,6,5/6/19,17:58:00,39.18,-103.8
642590,2019,5,6,5/6/19,18:00:00,34.3607,-117.6351
642591,2019,5,6,5/6/19,18:10:00,38.36,-98.79
642592,2019,5,6,5/6/19,18:12:00,38.36,-98.79
642593,2019,5,6,5/6/19,18:12:00,38.24,-98.79
642594,2019,5,6,5/6/19,18:15:00,35.2,-102.06
642595,2019,5,6,5/6/19,18:16:00,38.49,-97.67
642596,2019,5,6,5/6/19,18:19:00,38.2829,-98.7559
642597,2019,5,6,5/6/19,18:28:00,38.41,-96.39
642598,2019,5,6,5/6/19,18:34:00,35.19,-102.01
642599,2019,5,6,5/6/19,18:34:00,35.19,-102.01
642600,2019,5,6,5/6/19,18:35:00,38.47,-97.63
642601,2019,5,6,5/6/19,18:36:00,34.99,-101.95
642602,2019,5,6,5/6/19,18:40:00,38.4697,-97.6215
642603,2019,5,6,5/6/19,18:51:00,38.59,-95.83
642604,2019,5,6,5/6/19,18:51:00,38.54,-95.27
642605,2019,5,6,5/6/19,18:53:00,38.41,-96.2
642606,2019,5,6,5/6/19,18:54:00,38.41,-96.18
642607,2019,5,6,5/6/19,18:59:00,38.45,-97.62
642608,2019,5,6,5/6/19,19:01:00,35.15,-101.89
642609,2019,5,6,5/6/19,19:02:00,35.12,-101.92
642610,2019,5,6,5/6/19,19:03:00,35.15,-101.87
642611,2019,5,6,5/6/19,19:03:00,35.15,-101.93
642612,2019,5,6,5/6/19,19:05:00,35.17,-101.94
642613,2019,5,6,5/6/19,19:05:00,35.13,-101.91
642614,2019,5,6,5/6/19,19:05:00,38.48,-95.1
642615,2019,5,6,5/6/19,19:07:00,35.16,-101.87
642616,2019,5,6,5/6/19,19:07:00,35.14,-101.86
642617,2019,5,6,5/6/19,19:09:00,35.1,-101.87
642618,2019,5,6,5/6/19,19:09:00,35.2,-101.82
642619,2019,5,6,5/6/19,19:10:00,38.47,-95.05
642620,2019,5,6,5/6/19,19:13:00,35.19,-101.85
642621,2019,5,6,5/6/19,19:13:00,35.13,-101.87
642622,2019,5,6,5/6/19,19:14:00,38.29,-96.08
642623,2019,5,6,5/6/19,19:15:00,38.46,-94.96
642624,2019,5,6,5/6/19,19:16:00,37.48,-100.84
642625,2019,5,6,5/6/19,19:17:00,38.19,-99.1
642626,2019,5,6,5/6/19,19:18:00,35.19,-101.79
642627,2019,5,6,5/6/19,19:18:00,35.16,-101.82
642628,2019,5,6,5/6/19,19:19:00,35.22,-101.72
642629,2019,5,6,5/6/19,19:23:00,36.59,-101.63
642630,2019,5,6,5/6/19,19:23:00,36.59,-101.63
642631,2019,5,6,5/6/19,19:24:00,38.37,-97.3
642632,2019,5,6,5/6/19,19:29:00,37.54,-100.63
642633,2019,5,6,5/6/19,19:30:00,38.16,-95.88
642634,2019,5,6,5/6/19,19:31:00,36.69,-101.48
642635,2019,5,6,5/6/19,19:32:00,38.18,-99.11
642636,2019,5,6,5/6/19,19:34:00,36.69,-101.54
642637,2019,5,6,5/6/19,19:36:00,36.72,-101.48
642638,2019,5,6,5/6/19,19:38:00,38.04,-96.64
642639,2019,5,6,5/6/19,19:40:00,38.35,-97.2
642640,2019,5,6,5/6/19,19:42:00,38.35,-97.2
642641,2019,5,6,5/6/19,19:50:00,38.13,-96.14
642642,2019,5,6,5/6/19,20:00:00,37,-101.89
642643,2019,5,6,5/6/19,20:01:00,37.41,-100.2
642644,2019,5,6,5/6/19,20:12:00,38.08,-99.24
642645,2019,5,6,5/6/19,20:16:00,37.84,-95.78
642646,2019,5,6,5/6/19,20:19:00,37.87,-95.74
642647,2019,5,6,5/6/19,20:38:00,37.84,-100.48
642648,2019,5,6,5/6/19,20:44:00,37.66,-95.52
642649,2019,5,6,5/6/19,20:47:00,37.01,-101.89
642650,2019,5,6,5/6/19,21:00:00,37.82,-96.24
642651,2019,5,6,5/6/19,21:00:00,38.04,-94.45
642652,2019,5,6,5/6/19,21:00:00,37.17,-101.33
642653,2019,5,6,5/6/19,21:15:00,38.94,-99.56
642654,2019,5,6,5/6/19,21:22:00,38.04,-96.64
642655,2019,5,6,5/6/19,21:22:00,38.04,-96.64
642656,2019,5,6,5/6/19,21:23:00,39.12,-98.33
642657,2019,5,6,5/6/19,21:23:00,37,-101.89
642658,2019,5,6,5/6/19,21:43:00,37.98,-93.77
642659,2019,5,6,5/6/19,21:48:00,34.63,-102.73
642660,2019,5,6,5/6/19,21:56:00,37.08,-101.48
642661,2019,5,6,5/6/19,22:07:00,37.28,-94.92
642662,2019,5,6,5/6/19,22:12:00,38.01,-96.67
642663,2019,5,6,5/6/19,22:25:00,37.1,-94.71
642664,2019,5,6,5/6/19,22:27:00,37.15,-94.72
642665,2019,5,6,5/6/19,22:35:00,37.03,-94.63
642666,2019,5,6,5/6/19,22:43:00,37.03,-94.56
642667,2019,5,6,5/6/19,22:43:00,37.03,-94.52
642668,2019,5,6,5/6/19,23:01:00,37.82,-96.27
642669,2019,5,7,5/7/19,9:48:00,35.9,-103.53
642670,2019,5,7,5/7/19,12:12:00,35.56,-101.96
642671,2019,5,7,5/7/19,12:36:00,35.86,-101.96
642672,2019,5,7,5/7/19,12:36:00,35.85,-101.97
642673,2019,5,7,5/7/19,12:39:00,35.86,-101.96
642674,2019,5,7,5/7/19,12:53:00,35.7,-101.67
642675,2019,5,7,5/7/19,12:59:00,35.65,-101.66
642676,2019,5,7,5/7/19,13:02:00,35.65,-101.66
642677,2019,5,7,5/7/19,13:02:00,35.64,-101.6
642678,2019,5,7,5/7/19,13:18:00,35.51,-101.91
642679,2019,5,7,5/7/19,13:28:00,35.5,-101.9
642680,2019,5,7,5/7/19,13:40:00,30.76,-96.07
642681,2019,5,7,5/7/19,13:55:00,35.88,-101.45
642682,2019,5,7,5/7/19,14:00:00,35.45,-102.11
642683,2019,5,7,5/7/19,14:15:00,35.91,-101.46
642684,2019,5,7,5/7/19,14:18:00,36.76,-101.07
642685,2019,5,7,5/7/19,14:20:00,26.71,-80.2
642686,2019,5,7,5/7/19,14:25:00,35.5,-101.99
642687,2019,5,7,5/7/19,14:34:00,35.11,-102.19
642688,2019,5,7,5/7/19,14:36:00,35.86,-102.09
642689,2019,5,7,5/7/19,14:57:00,36.86,-100.88
642690,2019,5,7,5/7/19,14:59:00,35.27,-102.04
642691,2019,5,7,5/7/19,15:01:00,36.32,-101.06
642692,2019,5,7,5/7/19,15:03:00,34.2524,-102.13
642693,2019,5,7,5/7/19,15:07:00,35.27,-102.03
642694,2019,5,7,5/7/19,15:15:00,35.64,-101.6
642695,2019,5,7,5/7/19,15:20:00,34.99,-101.95
642696,2019,5,7,5/7/19,15:23:00,35.64,-101.6
642697,2019,5,7,5/7/19,15:28:00,37.48,-97.24
642698,2019,5,7,5/7/19,15:28:00,35.73,-101.57
642699,2019,5,7,5/7/19,15:32:00,32.4288,-102.5824
642700,2019,5,7,5/7/19,15:32:00,31.0826,-102.8913
642701,2019,5,7,5/7/19,15:37:00,35.06,-101.92
642702,2019,5,7,5/7/19,15:37:00,35.14,-101.89
642703,2019,5,7,5/7/19,15:47:00,37.57,-97.13
642704,2019,5,7,5/7/19,15:48:00,31.0826,-102.87
642705,2019,5,7,5/7/19,15:50:00,35.71,-101.41
642706,2019,5,7,5/7/19,15:50:00,33.42,-102.15
642707,2019,5,7,5/7/19,16:11:00,35.28,-102.05
642708,2019,5,7,5/7/19,16:15:00,31.7929,-103.0658
642709,2019,5,7,5/7/19,16:16:00,37.39,-97.14
642710,2019,5,7,5/7/19,16:16:00,31.0976,-102.7942
642711,2019,5,7,5/7/19,16:22:00,37.39,-97.12
642712,2019,5,7,5/7/19,16:30:00,37.65,-97.03
642713,2019,5,7,5/7/19,16:30:00,32.32,-102.8069
642714,2019,5,7,5/7/19,16:44:00,35.63,-101.46
642715,2019,5,7,5/7/19,16:56:00,32.72,-102.65
642716,2019,5,7,5/7/19,16:58:00,37.29,-96.94
642717,2019,5,7,5/7/19,16:58:00,32.72,-102.65
642718,2019,5,7,5/7/19,17:04:00,35.59,-100.27
642719,2019,5,7,5/7/19,17:08:00,32.72,-102.65
642720,2019,5,7,5/7/19,17:20:00,34.79,-101.44
642721,2019,5,7,5/7/19,17:30:00,34.79,-101.44
642722,2019,5,7,5/7/19,17:30:00,30.907,-102.8756
642723,2019,5,7,5/7/19,17:41:00,36.22,-100.22
642724,2019,5,7,5/7/19,18:11:00,30.8782,-102.6514
642725,2019,5,7,5/7/19,18:18:00,30.88,-102.6508
642726,2019,5,7,5/7/19,18:32:00,37.62,-96.37
642727,2019,5,7,5/7/19,18:42:00,35.23,-100.25
642728,2019,5,7,5/7/19,19:11:00,34.38,-100.07
642729,2019,5,7,5/7/19,19:17:00,37.31,-91.41
642730,2019,5,7,5/7/19,19:18:00,35.65,-99.92
642731,2019,5,7,5/7/19,19:29:00,35.21,-99.92
642732,2019,5,7,5/7/19,19:33:00,36.15,-99.48
642733,2019,5,7,5/7/19,19:33:00,37.18,-91.58
642734,2019,5,7,5/7/19,19:52:00,35.2,-101.82
642735,2019,5,7,5/7/19,19:53:00,35.23,-101.9
642736,2019,5,7,5/7/19,20:01:00,37.27,-96.97
642737,2019,5,7,5/7/19,22:07:00,33.5579,-101.9142
642738,2019,5,7,5/7/19,22:12:00,31.73,-100.72
642739,2019,5,7,5/7/19,22:19:00,37.69,-96.98
642740,2019,5,7,5/7/19,22:44:00,35.16,-99.08
642741,2019,5,8,5/8/19,0:04:00,34.86,-98.88
642742,2019,5,8,5/8/19,0:38:00,30.62,-100.44
642743,2019,5,8,5/8/19,0:51:00,35.1,-98.59
642744,2019,5,8,5/8/19,1:10:00,35.17,-98.53
642745,2019,5,8,5/8/19,3:35:00,31.26,-100.82
642746,2019,5,8,5/8/19,5:55:00,29.94,-99.04
642747,2019,5,8,5/8/19,5:55:00,29.98,-99.09
642748,2019,5,8,5/8/19,8:26:00,31.38,-98.95
642749,2019,5,8,5/8/19,19:29:00,34.58,-99.42
642750,2019,5,8,5/8/19,20:17:00,34.43,-99.14
642751,2019,5,8,5/8/19,20:30:00,34.39,-99.01
642752,2019,5,8,5/8/19,20:33:00,34.39,-99.01
642753,2019,5,8,5/8/19,20:45:00,34.82,-102.66
642754,2019,5,8,5/8/19,20:49:00,34.34,-98.87
642755,2019,5,8,5/8/19,21:00:00,34.16,-103.37
642756,2019,5,8,5/8/19,21:15:00,34.39,-102.18
642757,2019,5,8,5/8/19,21:30:00,34.72,-102.33
642758,2019,5,8,5/8/19,21:37:00,34.44,-102.11
642759,2019,5,8,5/8/19,22:17:00,34.47,-101.77
642760,2019,5,8,5/8/19,23:10:00,34.47,-101.3
642761,2019,5,8,5/8/19,23:18:00,33.59,-102.16
642762,2019,5,8,5/8/19,23:20:00,33.5762,-102.1627
642763,2019,5,8,5/8/19,23:32:00,33.44,-102.01
642764,2019,5,9,5/9/19,10:05:00,32.08,-89.78
642765,2019,5,9,5/9/19,11:44:00,29.87,-99.77
642766,2019,5,9,5/9/19,11:58:00,30.02,-99.22
642767,2019,5,9,5/9/19,12:15:00,30.06,-99.15
642768,2019,5,9,5/9/19,12:46:00,30,-99.1
642769,2019,5,9,5/9/19,14:41:00,30.11,-93.77
642770,2019,5,9,5/9/19,14:50:00,29.84,-98.27
642771,2019,5,9,5/9/19,14:51:00,29.87,-98.28
642772,2019,5,9,5/9/19,15:17:00,29.9195,-98.2387
642773,2019,5,9,5/9/19,15:25:00,29.75,-98.45
642774,2019,5,9,5/9/19,15:25:00,29.67,-100.01
642775,2019,5,9,5/9/19,15:34:00,29.67,-100.01
642776,2019,5,9,5/9/19,15:48:00,29.92,-98.12
642777,2019,5,9,5/9/19,16:21:00,30.92,-94
642778,2019,5,9,5/9/19,16:30:00,31.06,-94.06
642779,2019,5,9,5/9/19,17:05:00,31.1473,-93.9825
642780,2019,5,9,5/9/19,17:30:00,29.52,-97.4
642781,2019,5,9,5/9/19,17:39:00,29.49,-97.35
642782,2019,5,9,5/9/19,17:43:00,29.69,-96.9
642783,2019,5,9,5/9/19,18:06:00,29.6,-96.83
642784,2019,5,9,5/9/19,18:26:00,30.01,-96.31
642785,2019,5,9,5/9/19,18:44:00,29.76,-95.62
642786,2019,5,9,5/9/19,18:45:00,30.08,-95.99
642787,2019,5,9,5/9/19,18:50:00,29.83,-95.51
642788,2019,5,9,5/9/19,18:55:00,29.8,-95.57
642789,2019,5,9,5/9/19,18:55:00,30.81,-95.11
642790,2019,5,9,5/9/19,19:00:00,29.8538,-95.6107
642791,2019,5,9,5/9/19,19:08:00,30.81,-95.11
642792,2019,5,9,5/9/19,19:15:00,29.76,-95.78
642793,2019,5,9,5/9/19,19:24:00,29.74,-95.76
642794,2019,5,9,5/9/19,19:25:00,29.97,-95.7
642795,2019,5,9,5/9/19,19:31:00,30.19,-90.87
642796,2019,5,9,5/9/19,19:31:00,29.81,-95.56
642797,2019,5,9,5/9/19,19:36:00,30.28,-94.53
642798,2019,5,9,5/9/19,20:19:00,30.37,-94.32
642799,2019,5,9,5/9/19,20:40:00,27.1169,-99.4189
642800,2019,5,9,5/9/19,20:43:00,29.86,-95.32
642801,2019,5,9,5/9/19,20:56:00,29.72,-95.8
642802,2019,5,9,5/9/19,21:00:00,29.8316,-95.2109
642803,2019,5,9,5/9/19,21:03:00,29.69,-95.12
642804,2019,5,9,5/9/19,21:25:00,30.58,-94.18
642805,2019,5,9,5/9/19,21:35:00,28.67,-97.39
642806,2019,5,9,5/9/19,21:45:00,29.5913,-95.1373
642807,2019,5,9,5/9/19,21:46:00,29.55,-95.13
642808,2019,5,9,5/9/19,21:59:00,29.5918,-95.1374
642809,2019,5,9,5/9/19,22:25:00,28.04,-97.08
642810,2019,5,9,5/9/19,22:30:00,31.5845,-94.6795
642811,2019,5,9,5/9/19,22:40:00,29.04,-95.88
642812,2019,5,9,5/9/19,22:54:00,30.18,-93.37
642813,2019,5,9,5/9/19,23:09:00,30.227,-93.359
642814,2019,5,9,5/9/19,23:45:00,30.3,-93.22
642815,2019,5,10,5/10/19,9:47:00,31.9012,-102.2731
642816,2019,5,10,5/10/19,13:01:00,42.81,-75.54
642817,2019,5,10,5/10/19,13:07:00,42.81,-75.44
642818,2019,5,10,5/10/19,13:07:00,42.82,-75.46
642819,2019,5,11,5/11/19,13:00:00,34.5008,-117.1814
642820,2019,5,11,5/11/19,13:42:00,32.67,-83.46
642821,2019,5,11,5/11/19,13:53:00,35.293,-80.593
642822,2019,5,11,5/11/19,14:06:00,34.993,-80.945
642823,2019,5,11,5/11/19,14:23:00,34.9777,-80.8602
642824,2019,5,11,5/11/19,14:39:00,35.2,-80.19
642825,2019,5,11,5/11/19,15:36:00,33.99,-83.2
642826,2019,5,12,5/12/19,15:05:00,26.74,-80.31
642827,2019,5,13,5/13/19,7:54:00,35.88,-78.71
642828,2019,5,13,5/13/19,7:55:00,35.87,-78.64
642829,2019,5,13,5/13/19,8:02:00,35.8596,-78.6807
642830,2019,5,13,5/13/19,8:25:00,35.81,-78.87
642831,2019,5,13,5/13/19,8:30:00,35.7999,-78.8887
642832,2019,5,13,5/13/19,8:55:00,35.78,-78.53
642833,2019,5,13,5/13/19,9:00:00,35.78,-78.4
642834,2019,5,13,5/13/19,9:45:00,35.76,-77.9
642835,2019,5,13,5/13/19,10:02:00,35.9079,-77.07
642836,2019,5,13,5/13/19,11:17:00,35.67,-78.85
642837,2019,5,13,5/13/19,11:26:00,35.66,-78.78
642838,2019,5,13,5/13/19,11:30:00,35.61,-78.64
642839,2019,5,13,5/13/19,11:31:00,35.6268,-78.6591
642840,2019,5,13,5/13/19,12:28:00,35.51,-78.06
642841,2019,5,13,5/13/19,12:28:00,35.55,-77.97
642842,2019,5,13,5/13/19,12:35:00,35.55,-77.94
642843,2019,5,13,5/13/19,12:40:00,35.51,-77.84
642844,2019,5,13,5/13/19,13:52:00,35.93,-77.2379
642845,2019,5,13,5/13/19,13:52:00,31.8295,-102.3459
642846,2019,5,13,5/13/19,14:07:00,35.8705,-77.0953
642847,2019,5,13,5/13/19,14:30:00,32,-102.1483
642848,2019,5,13,5/13/19,14:34:00,35.87,-76.6557
642849,2019,5,13,5/13/19,14:47:00,35.82,-76.51
642850,2019,5,13,5/13/19,16:50:00,35.53,-77.68
642851,2019,5,13,5/13/19,17:24:00,47.09,-106.92
642852,2019,5,13,5/13/19,17:25:00,37.19,-99.9
642853,2019,5,13,5/13/19,17:35:00,35.46,-77.12
